_id,Time_Stamp,Device_ID,Current,voltage,Power_Factor,Real_Power,room_temp,External_temp,Humidity,unit_consumption,_updated,_created,_etag
ObjectId(64ac370fe1ee1485eadc6594),2023-07-10T16:52:08.295446+00:00,C108AC01,0.8999999999999999,240,0.69,,24.9,21.7,44.03,0.08,2023-07-10T16:51:27.000Z,2023-07-10T16:51:27.000Z,45cd77cae1c2ea21837c8cfad42e65e3573f4b2e
ObjectId(64ac37ade1ee1485eadc6596),2023-07-10T16:54:49.710193+00:00,C108AC01,0.8999999999999999,239,0.67,,24.9,21.7,43.83,0.08,2023-07-10T16:54:05.000Z,2023-07-10T16:54:05.000Z,b5b3abd2c9bf748e4aa99ba7c0102360d5c1c174
ObjectId(64ac3851e1ee1485eadc6598),2023-07-10T16:57:31.122070+00:00,C108AC01,0.8999999999999999,239,0.67,,24.9,21.7,43.73,0.07,2023-07-10T16:56:49.000Z,2023-07-10T16:56:49.000Z,57f9fe5ce342ff07b65e5aa7274d492d5421fa89
ObjectId(64ac38e8e1ee1485eadc659a),2023-07-10T17:00:12.532277+00:00,C108AC01,0.8999999999999999,240,0.67,,24.9,21.7,43.73,0.08,2023-07-10T16:59:20.000Z,2023-07-10T16:59:20.000Z,f9a8daf9aee9e249170242fe786cc51c70a89622
ObjectId(64ac3997e1ee1485eadc659c),2023-07-10T17:02:53.934864+00:00,C108AC01,0.8999999999999999,239,0.67,,25,22.4,43.73,0.08,2023-07-10T17:02:14.000Z,2023-07-10T17:02:14.000Z,4e06f5924960ab90e81383c4fc4129e95229a6fb
ObjectId(64ac3a2ce1ee1485eadc659e),2023-07-10T17:05:35.350781+00:00,C108AC01,0.8999999999999999,239,0.67,,24.9,22.4,44.53,0.08,2023-07-10T17:04:44.000Z,2023-07-10T17:04:44.000Z,e74e092001e49a15b8ad30804c57c55b3b6e36b2
ObjectId(64ac3acfe1ee1485eadc65a0),2023-07-10T17:08:16.751142+00:00,C108AC01,0.8999999999999999,239,0.65,,24.9,22.4,44.43,0.07,2023-07-10T17:07:26.000Z,2023-07-10T17:07:26.000Z,e61d304e27a3223ae4c928914b353e0930a2b199
ObjectId(64ac3b6ce1ee1485eadc65a2),2023-07-10T17:10:58.173760+00:00,C108AC01,0.8999999999999999,239,0.67,,24.8,22.4,44.53,0.08,2023-07-10T17:10:04.000Z,2023-07-10T17:10:04.000Z,89c7f40b404b6b823ec601916afdae5abe00a6b3
ObjectId(64ac3c17e1ee1485eadc65a3),2023-07-10T17:13:39.553567+00:00,C108AC01,0.8999999999999999,238,0.67,,24.8,22.4,44.53,0.08,2023-07-10T17:12:55.000Z,2023-07-10T17:12:55.000Z,ecf3cdd05b3c5ad9c385eb703c76c4f7755b23c1
ObjectId(64ac3cbde1ee1485eadc65a4),2023-07-10T17:16:20.967050+00:00,C108AC01,0.8999999999999999,239,0.65,,24.9,22.4,44.53,0.08,2023-07-10T17:15:40.000Z,2023-07-10T17:15:40.000Z,9e8c276039ffdf452bb54884992a579b4bac1f88
ObjectId(64ac3d57e1ee1485eadc65a5),2023-07-10T17:19:02.435408+00:00,C108AC01,0.8999999999999999,239,0.67,,24.9,22.4,44.63,0.08,2023-07-10T17:18:15.000Z,2023-07-10T17:18:15.000Z,28af99836968f2ae0ae50a591ccd4ca6ed7bf47f
ObjectId(64ac3dfee1ee1485eadc65a6),2023-07-10T17:21:43.759858+00:00,C108AC01,0.8999999999999999,237,0.65,,24.9,22.4,44.53,0.07,2023-07-10T17:21:01.000Z,2023-07-10T17:21:01.000Z,221cca47a2dd4fdf30cfe42aa20eb2b668c8f62e
ObjectId(64ac3ea1e1ee1485eadc65a7),2023-07-10T17:24:25.152886+00:00,C108AC01,0.8999999999999999,240,0.66,,24.9,22.4,44.43,0.08,2023-07-10T17:23:44.000Z,2023-07-10T17:23:44.000Z,ac3b5d9acddeb2d5ab27688683542b539ad037a0
ObjectId(64ac3f3fe1ee1485eadc65a8),2023-07-10T17:27:06.576647+00:00,C108AC01,0.8999999999999999,239,0.68,,24.8,22.4,44.43,0.08,2023-07-10T17:26:23.000Z,2023-07-10T17:26:23.000Z,2a0d412ef4bbbb635d4e6700a7d1b0485c2b1cd5
ObjectId(64ac3fdee1ee1485eadc65a9),2023-07-10T17:29:47.996817+00:00,C108AC01,0.8999999999999999,238,0.68,,24.9,22.4,44.53,0.08,2023-07-10T17:29:01.000Z,2023-07-10T17:29:01.000Z,dee511237bd3811feba0c3798b62cb3b032adb78
ObjectId(64ac4e64e1ee1485eadc65c0),2023-07-10T17:32:29.401585+00:00,C108AC01,0.8999999999999999,238,0.67,,24.9,22.9,44.43,0.08,2023-07-10T18:31:00.000Z,2023-07-10T18:31:00.000Z,3517224e06959008933dcf53b733083fa3451ec2
ObjectId(64ac5cdbe1ee1485eadc65d7),2023-07-10T18:31:40.261151+00:00,C108AC01,0.8999999999999999,239,0.67,,24.9,22.9,44.43,0.08,2023-07-10T19:32:42.000Z,2023-07-10T19:32:42.000Z,c3b1d61651cbe6f5ad5ac693ea308a63116f7361
ObjectId(64ac6ac0e1ee1485eadc65ed),2023-07-10T19:33:32.463148+00:00,C108AC01,0.8999999999999999,238,0.67,,24.9,22.9,44.43,0.08,2023-07-10T20:31:59.000Z,2023-07-10T20:31:59.000Z,c2972ce600aa1b0c50e59f960b989ec8985dfde4
ObjectId(64ac7895e1ee1485eadc6609),2023-07-10T20:32:43.333192+00:00,C108AC01,0.8999999999999999,239,0.66,,24.9,22.9,44.43,0.08,2023-07-10T21:31:00.000Z,2023-07-10T21:31:00.000Z,ad9c1d7fccca2fa2513c6e995992215af4b0fd5a
ObjectId(64ac8678e1ee1485eadc6635),2023-07-10T21:31:54.183084+00:00,C108AC01,0.8999999999999999,239,0.66,,24.9,22.9,44.43,0.08,2023-07-10T22:30:16.000Z,2023-07-10T22:30:16.000Z,50b3c835184aacffd04f809ed92b052141a4144b
ObjectId(64ac87bce1ee1485eadc6637),2023-07-10T22:36:27.820241+00:00,C108AC01,0.8999999999999999,239,0.67,,24.9,23.3,44.03,0.08,2023-07-10T22:35:39.000Z,2023-07-10T22:35:39.000Z,077422b9a0466f8c2c987409639030d18b7c6348
ObjectId(64ac94f6e1ee1485eadc664d),2023-07-10T22:31:05.010934+00:00,C108AC01,0.8999999999999999,237,0.69,,24.9,23,44.43,0.07,2023-07-10T23:32:05.000Z,2023-07-10T23:32:05.000Z,c686c7793a0a359c519c2f427e590f1faa570b8f
ObjectId(64ac95f8e1ee1485eadc664f),2023-07-10T23:35:38.664810+00:00,C108AC01,0.8999999999999999,237,0.7,,24.9,23,44.43,0.08,2023-07-10T23:36:23.000Z,2023-07-10T23:36:23.000Z,8b42df21adae42012dd514b3b66ce0b06c0afca5
ObjectId(64ac9663e1ee1485eadc6650),2023-07-10T23:38:20.066772+00:00,C108AC01,0.8999999999999999,236,0.68,,24.9,22.9,44.03,0.08,2023-07-10T23:38:10.000Z,2023-07-10T23:38:10.000Z,38d0071b6399f8cd7688f87956d86de7f118cd78
ObjectId(64ac96e5e1ee1485eadc6653),2023-07-10T23:41:01.455258+00:00,C108AC01,0.8999999999999999,239,0.68,,24.9,23.3,44.13,0.08,2023-07-10T23:40:20.000Z,2023-07-10T23:40:20.000Z,c67f5974ee501819aa3a702cce5dabbe7caa3f10
ObjectId(64ac9778e1ee1485eadc6655),2023-07-10T23:43:42.880034+00:00,C108AC01,0.8999999999999999,238,0.67,,24.9,22.9,44.13,0.07,2023-07-10T23:42:48.000Z,2023-07-10T23:42:48.000Z,856c6cdb0d148033e3559d6355a62d10516fe350
ObjectId(64ac9819e1ee1485eadc6657),2023-07-10T23:46:24.257960+00:00,C108AC01,0.8999999999999999,239,0.67,,24.9,22.9,44.23,0.08,2023-07-10T23:45:29.000Z,2023-07-10T23:45:29.000Z,448c01320e9dc6845e8ae4915accee839a898ee2
ObjectId(64ac98bde1ee1485eadc6659),2023-07-10T23:49:05.652750+00:00,C108AC01,0.8999999999999999,239,0.67,,24.9,25.3,44.33,0.07,2023-07-10T23:48:13.000Z,2023-07-10T23:48:13.000Z,94618247acd9e800910f93b84d57842b5d4e7849
ObjectId(64ac995fe1ee1485eadc665b),2023-07-10T23:51:47.069207+00:00,C108AC01,0.8999999999999999,239,0.69,,24.9,25.3,44.03,0.08,2023-07-10T23:50:54.000Z,2023-07-10T23:50:54.000Z,3b7186adf277d5be60ff48870ca2f996572b596d
ObjectId(64ac9a02e1ee1485eadc665d),2023-07-10T23:54:28.459549+00:00,C108AC01,0.8999999999999999,240,0.68,,24.9,25.3,43.83,0.08,2023-07-10T23:53:38.000Z,2023-07-10T23:53:38.000Z,b1e604a8d327f5dde9d0871b61031fbeace508eb
ObjectId(64ac9aa0e1ee1485eadc665f),2023-07-10T23:57:09.854796+00:00,C108AC01,0.8999999999999999,236,0.69,,24.9,25.3,43.73,0.07,2023-07-10T23:56:16.000Z,2023-07-10T23:56:16.000Z,d5951b64848f0a823b38931a32ad64e5c56de417
ObjectId(64ac9b47e1ee1485eadc6661),2023-07-10T23:59:51.240560+00:00,C108AC01,0.8999999999999999,240,0.7,,24.9,25.3,43.73,0.08,2023-07-10T23:59:02.000Z,2023-07-10T23:59:02.000Z,bd4bcd0a1ce75e44bebf74588c35869f1e91bdc3
ObjectId(64ac9be9e1ee1485eadc6663),2023-07-11T00:02:32.644906+00:00,C108AC01,0.8999999999999999,236,0.69,,25,25.3,43.73,0.08,2023-07-11T00:01:45.000Z,2023-07-11T00:01:45.000Z,a22270cf3746ba0ac0ac76d317428092da489a98
ObjectId(64ac9c8de1ee1485eadc6665),2023-07-11T00:05:14.051540+00:00,C108AC01,0.8999999999999999,237,0.68,,24.9,25.3,44.53,0.08,2023-07-11T00:04:28.000Z,2023-07-11T00:04:28.000Z,bda7db161bfa8a152daa6463392703c63d4513c3
ObjectId(64ac9d2ae1ee1485eadc6667),2023-07-11T00:07:55.458837+00:00,C108AC01,0.8999999999999999,236,0.67,,24.9,25.3,44.43,0.07,2023-07-11T00:07:06.000Z,2023-07-11T00:07:06.000Z,04ec4e15bca5cc5e6d815f7303c62cc53012433a
ObjectId(64ac9dcfe1ee1485eadc6669),2023-07-11T00:10:36.875350+00:00,C108AC01,0.8999999999999999,239,0.67,,24.8,25.3,44.53,0.08,2023-07-11T00:09:50.000Z,2023-07-11T00:09:50.000Z,4d8d9497cefd29c61475ef62def18d9ddf106b4c
ObjectId(64ac9e72e1ee1485eadc666b),2023-07-11T00:13:18.262453+00:00,C108AC01,0.8999999999999999,239,0.68,,24.8,25.3,44.53,0.08,2023-07-11T00:12:34.000Z,2023-07-11T00:12:34.000Z,c5cb0edc8266ac32ad08d7388030d7b0066880e1
ObjectId(64ac9f0ae1ee1485eadc666d),2023-07-11T00:15:59.693712+00:00,C108AC01,0.8999999999999999,237,0.68,,24.9,25.3,44.53,0.08,2023-07-11T00:15:05.000Z,2023-07-11T00:15:05.000Z,5ee9b2b0ba2e5f92356f28e45be543f233face6e
ObjectId(64ac9fb5e1ee1485eadc666f),2023-07-11T00:18:41.062718+00:00,C108AC01,0.8999999999999999,238,0.69,,24.9,25.3,44.63,0.08,2023-07-11T00:17:57.000Z,2023-07-11T00:17:57.000Z,b95fe7407f2c0c569d6fc24cb78303fd4a2f2917
ObjectId(64aca04ee1ee1485eadc6671),2023-07-11T00:21:22.472318+00:00,C108AC01,0.8999999999999999,238,0.71,,24.9,25.3,44.53,0.08,2023-07-11T00:20:30.000Z,2023-07-11T00:20:30.000Z,4fa2ef9c93665faa7ae20fd30f0d46831ff58e1f
ObjectId(64aca0f9e1ee1485eadc6673),2023-07-11T00:24:03.898137+00:00,C108AC01,0.8999999999999999,239,0.67,,24.9,25.3,44.43,0.08,2023-07-11T00:23:20.000Z,2023-07-11T00:23:20.000Z,37b87f53e1c20ad60fbe19b1f11e754afa5649a6
ObjectId(64aca19ee1ee1485eadc6675),2023-07-11T00:26:45.285081+00:00,C108AC01,0.8999999999999999,238,0.7,,24.8,25.3,44.43,0.08,2023-07-11T00:26:05.000Z,2023-07-11T00:26:05.000Z,a3d67c0447a60a2cade6fa86056f9e15847dfaeb
ObjectId(64aca233e1ee1485eadc6677),2023-07-11T00:29:26.687896+00:00,C108AC01,0.8999999999999999,239,0.67,,24.9,25.3,44.53,0.08,2023-07-11T00:28:34.000Z,2023-07-11T00:28:34.000Z,dc48d3353b33d055b8d1846c9952ffd942a97ac2
ObjectId(64acb0bee1ee1485eadc669c),2023-07-11T00:32:08.086209+00:00,C108AC01,0.8999999999999999,239,0.7,,24.9,23,44.43,0.08,2023-07-11T01:30:37.000Z,2023-07-11T01:30:37.000Z,53f2a106d8ddded2aa26f13512b31ed44f7c6bdf
ObjectId(64acb1ffe1ee1485eadc669e),2023-07-11T01:36:41.737020+00:00,C108AC01,0.8999999999999999,238,0.68,,24.9,22.9,44.03,0.08,2023-07-11T01:35:59.000Z,2023-07-11T01:35:59.000Z,5f4a253b8d9d5dec6ec4a9a764ba8c33616dc4f9
ObjectId(64acbf3ce1ee1485eadc669f),2023-07-11T01:31:18.918506+00:00,C108AC01,0.8999999999999999,239,0.64,,24.9,23,44.43,0.07,2023-07-11T02:32:27.000Z,2023-07-11T02:32:27.000Z,f2ce4a1dbe953f1aac15ddaf715aae5ffc5c1953
ObjectId(64accd1de1ee1485eadc66b5),2023-07-11T02:33:11.142096+00:00,C108AC01,0.8999999999999999,239,0.67,,24.9,23,44.43,0.07,2023-07-11T03:31:41.000Z,2023-07-11T03:31:41.000Z,53b0c64130c087eec7e7941e8720542d91052f96
ObjectId(64acdaf0e1ee1485eadc66cb),2023-07-11T03:32:22.026611+00:00,C108AC01,0.8999999999999999,236,0.67,,24.9,23,44.43,0.08,2023-07-11T04:30:39.000Z,2023-07-11T04:30:39.000Z,6fe1af8ebfc773247e4125144c10bb99f145c027
ObjectId(64acdc39e1ee1485eadc66cc),2023-07-11T04:34:14.218414+00:00,C108AC01,0.8,241,-0,,24.9,23,44.43,0.04,2023-07-11T04:36:09.000Z,2023-07-11T04:36:09.000Z,7323487c19bb61dd65eb33ce4efc3eb6546bcb21
ObjectId(64acdcb3e1ee1485eadc66cd),2023-07-11T04:36:55.612331+00:00,C108AC01,0.7,243,-0,,24.9,22.9,44.03,0.04,2023-07-11T04:38:11.000Z,2023-07-11T04:38:11.000Z,376454f56678c6cab06a1fe871a8841cb2559189
ObjectId(64acdd25e1ee1485eadc66ce),2023-07-11T04:39:37.027383+00:00,C108AC01,0.8,242,0.02,,24.9,23.3,44.13,0.04,2023-07-11T04:40:04.000Z,2023-07-11T04:40:04.000Z,d6e4abebb6872992532550ba276ca4422a0aa502
ObjectId(64acdd97e1ee1485eadc66cf),2023-07-11T04:42:18.433123+00:00,C108AC01,0.7,242,0.01,,24.9,22.9,44.13,0.04,2023-07-11T04:41:59.000Z,2023-07-11T04:41:59.000Z,39a0bb2cc794914260fe2961b44c3f783c229b16
ObjectId(64acde19e1ee1485eadc66d0),2023-07-11T04:44:59.823712+00:00,C108AC01,0.7,243,0.03,,24.9,22.9,44.23,0.04,2023-07-11T04:44:09.000Z,2023-07-11T04:44:09.000Z,09300cb9908db1a1e18fe4ef7a1311f9a2d1161d
ObjectId(64acdebbe1ee1485eadc66d1),2023-07-11T04:47:41.210031+00:00,C108AC01,0.7,240,0.03,,24.9,25.3,44.33,0.03,2023-07-11T04:46:50.000Z,2023-07-11T04:46:50.000Z,2558586c6e5d8e7476f350f2f1e9e0d346241cdd
ObjectId(64acdf5ce1ee1485eadc66d2),2023-07-11T04:50:22.617285+00:00,C108AC01,0.7,241,-0,,24.9,25.3,44.03,0.04,2023-07-11T04:49:32.000Z,2023-07-11T04:49:32.000Z,c699388dac9c77c6f4904851e1e7c816cc064b16
ObjectId(64ace002e1ee1485eadc66d3),2023-07-11T04:53:04.021535+00:00,C108AC01,0.8,240,-0,,24.9,25.3,43.83,0.04,2023-07-11T04:52:17.000Z,2023-07-11T04:52:17.000Z,6dd0bab89befce7e585ecfe3e0a5e6beb5fa6fd2
ObjectId(64ace0a2e1ee1485eadc66d4),2023-07-11T04:55:45.414609+00:00,C108AC01,0.8,243,0.05,,24.9,25.3,43.73,0.04,2023-07-11T04:54:58.000Z,2023-07-11T04:54:58.000Z,fa1fe1ee7d0c0646f65161d67c13d67624676c53
ObjectId(64ace146e1ee1485eadc66d5),2023-07-11T04:58:26.829123+00:00,C108AC01,0.7,242,0.1,,24.9,25.3,43.73,0.04,2023-07-11T04:57:41.000Z,2023-07-11T04:57:41.000Z,b98c52f4ba0ca66724b40f405551c57e55f88817
ObjectId(64ace1ebe1ee1485eadc66d6),2023-07-11T05:01:08.222045+00:00,C108AC01,0.8,241,0.01,,25,25.3,43.73,0.04,2023-07-11T05:00:27.000Z,2023-07-11T05:00:27.000Z,ac28aaeb6de751897cffcd430f9c2b9f15916cc1
ObjectId(64ace288e1ee1485eadc66d7),2023-07-11T05:03:49.651461+00:00,C108AC01,0.7,243,-0,,24.9,25.3,44.53,0.04,2023-07-11T05:03:03.000Z,2023-07-11T05:03:03.000Z,9392821a487aa31b3583f713c47054e7ed9ee93c
ObjectId(64ace330e1ee1485eadc66d8),2023-07-11T05:06:31.040393+00:00,C108AC01,0.7,240,0.12,,24.9,25.3,44.43,0.04,2023-07-11T05:05:51.000Z,2023-07-11T05:05:51.000Z,eeac5cf5b9ee7ca723d2ac5e4b9ac3ddaa10474e
ObjectId(64ace3cfe1ee1485eadc66d9),2023-07-11T05:09:12.452680+00:00,C108AC01,0.7,240,0.02,,24.8,25.3,44.53,0.03,2023-07-11T05:08:30.000Z,2023-07-11T05:08:30.000Z,5790eb3f0e14d2125f61ff6f228597ba2855a618
ObjectId(64ace471e1ee1485eadc66da),2023-07-11T05:11:53.837211+00:00,C108AC01,0.8,239,0.03,,24.8,25.3,44.53,0.04,2023-07-11T05:11:13.000Z,2023-07-11T05:11:13.000Z,b4fc7af4909034fd8878fd6e324bc25ca7257a92
ObjectId(64ace514e1ee1485eadc66dc),2023-07-11T05:14:35.240539+00:00,C108AC01,0.7,242,0.01,,24.9,25.3,44.53,0.04,2023-07-11T05:13:55.000Z,2023-07-11T05:13:55.000Z,06a2877ec1f4ecae0aa1b58125a4d3503deaf91e
ObjectId(64ace5aae1ee1485eadc66dd),2023-07-11T05:17:16.633392+00:00,C108AC01,0.8,242,0.03,,24.9,25.3,44.63,0.04,2023-07-11T05:16:25.000Z,2023-07-11T05:16:25.000Z,58a21c0195c19a96e1943bd32dba36b57f9f5592
ObjectId(64ace656e1ee1485eadc66df),2023-07-11T05:19:58.034409+00:00,C108AC01,0.7,242,0.07,,24.9,25.3,44.53,0.03,2023-07-11T05:19:18.000Z,2023-07-11T05:19:18.000Z,9ddf9e8bacb4fda74dbca40ca59a1f833a6448e4
ObjectId(64ace6ede1ee1485eadc66e1),2023-07-11T05:22:39.426714+00:00,C108AC01,0.8,242,0.01,,24.9,25.3,44.43,0.04,2023-07-11T05:21:48.000Z,2023-07-11T05:21:48.000Z,5ded26a4978b7a9a9429623f16354008ec962fd8
ObjectId(64ace78ae1ee1485eadc66e3),2023-07-11T05:25:20.825133+00:00,C108AC01,0.7,241,0.08,,24.8,25.3,44.43,0.04,2023-07-11T05:24:25.000Z,2023-07-11T05:24:25.000Z,e2f953002b9a08166eae6911650293e72babd70b
ObjectId(64ace832e1ee1485eadc66e5),2023-07-11T05:28:02.236228+00:00,C108AC01,0.8,241,0.01,,24.9,25.3,44.53,0.04,2023-07-11T05:27:14.000Z,2023-07-11T05:27:14.000Z,14426731d39bfb9e84ae19e26dee32b2244253c0
ObjectId(64ace8dde1ee1485eadc66e7),2023-07-11T05:30:43.637612+00:00,C108AC01,0.7,242,0.04,,25,25.3,44.13,0.03,2023-07-11T05:30:05.000Z,2023-07-11T05:30:05.000Z,42ff896f4fcb90d8cc51f8647f1d39333e4a0210
ObjectId(64acf74ee1ee1485eadc6714),2023-07-11T05:33:25.025161+00:00,C108AC01,0.8,243,0.04,,24.9,25,44.43,0.04,2023-07-11T06:31:41.000Z,2023-07-11T06:31:41.000Z,d8154147d070b35135f330967e8de420e68ec4aa
ObjectId(64acf85ae1ee1485eadc6715),2023-07-11T06:35:17.258711+00:00,C108AC01,0.7,240,0.06,,24.9,25,44.43,0.04,2023-07-11T06:36:09.000Z,2023-07-11T06:36:09.000Z,ee3f280a7d1cb4f86a8305bcf0a90f74919e9cbb
ObjectId(64acf8d4e1ee1485eadc6717),2023-07-11T06:37:58.684735+00:00,C108AC01,0.7,242,-0,,24.9,25.1,44.03,0.04,2023-07-11T06:38:11.000Z,2023-07-11T06:38:11.000Z,a54834e571370d486bb2593738765bf208be09c6
ObjectId(64acf946e1ee1485eadc671a),2023-07-11T06:40:40.066819+00:00,C108AC01,0.7,242,-0,,24.9,25.1,44.13,0.04,2023-07-11T06:40:05.000Z,2023-07-11T06:40:05.000Z,db3fd1db59508261347fe5c1969876fc934ae902
ObjectId(64acf9d9e1ee1485eadc671b),2023-07-11T06:43:21.495291+00:00,C108AC01,0.8,242,0.06,,24.9,25.1,44.13,0.04,2023-07-11T06:42:32.000Z,2023-07-11T06:42:32.000Z,ccf0d41629be7f6842827c21a67fbefa96e33f2b
ObjectId(64acfa7ae1ee1485eadc671d),2023-07-11T06:46:02.897575+00:00,C108AC01,0.7,242,-0,,24.9,25.2,44.23,0.04,2023-07-11T06:45:14.000Z,2023-07-11T06:45:14.000Z,14996cfd2a6b1afbce4bb0eef568aa2c5dbda383
ObjectId(64acfb1de1ee1485eadc671f),2023-07-11T06:48:44.295319+00:00,C108AC01,0.7,242,-0,,24.9,25.3,44.33,0.04,2023-07-11T06:47:57.000Z,2023-07-11T06:47:57.000Z,f07bc69816614c45d6828761fb791181dee87bbb
ObjectId(64acfbc0e1ee1485eadc6721),2023-07-11T06:51:25.700352+00:00,C108AC01,0.7,242,-0,,24.9,22.5,44.03,0.04,2023-07-11T06:50:39.000Z,2023-07-11T06:50:39.000Z,87b3d02d1d5a0a1ac089cf9e30d75d99925bb408
ObjectId(64acfc61e1ee1485eadc6723),2023-07-11T06:54:07.085440+00:00,C108AC01,0.7,242,0.07,,24.9,23,43.83,0.04,2023-07-11T06:53:21.000Z,2023-07-11T06:53:21.000Z,acce7d344f06e6a1ebf6e1ecd84d85984335e30d
ObjectId(64acfd05e1ee1485eadc6725),2023-07-11T06:56:48.503752+00:00,C108AC01,0.8,240,0.03,,24.9,22.9,43.73,0.04,2023-07-11T06:56:05.000Z,2023-07-11T06:56:05.000Z,b9467aec7b62f1eb4a13268d107977f08d85e7db
ObjectId(64acfdabe1ee1485eadc6727),2023-07-11T06:59:29.901019+00:00,C108AC01,0.7,242,0.08,,24.9,23.3,43.73,0.04,2023-07-11T06:58:50.000Z,2023-07-11T06:58:50.000Z,f052c6e420750909b492c9d0476ef42b56764256
ObjectId(64acfe48e1ee1485eadc6729),2023-07-11T07:02:11.319806+00:00,C108AC01,0.7,243,-0,,25,22.9,43.73,0.04,2023-07-11T07:01:28.000Z,2023-07-11T07:01:28.000Z,d67faf99c2878bef09aaeaf0fdbe938af3504450
ObjectId(64acfeece1ee1485eadc672b),2023-07-11T07:04:52.727427+00:00,C108AC01,0.8,242,0.01,,24.9,22.9,44.53,0.04,2023-07-11T07:04:11.000Z,2023-07-11T07:04:11.000Z,062234b48776b586dc5579206b60d3d68791db01
ObjectId(64acff8ce1ee1485eadc672d),2023-07-11T07:07:34.125394+00:00,C108AC01,0.8,239,0.02,,24.9,22.9,44.43,0.04,2023-07-11T07:06:51.000Z,2023-07-11T07:06:51.000Z,8f990640cc10c733ccc1bad832a2ddcce609e137
ObjectId(64ad002ee1ee1485eadc672f),2023-07-11T07:10:15.516277+00:00,C108AC01,0.8,242,0.07,,24.8,22.9,44.53,0.04,2023-07-11T07:09:34.000Z,2023-07-11T07:09:34.000Z,42e644e798989fbfd10abcb35f3fd998ed734026
ObjectId(64ad00c5e1ee1485eadc6731),2023-07-11T07:12:56.922785+00:00,C108AC01,0.8,243,0.01,,24.8,22.9,44.53,0.04,2023-07-11T07:12:05.000Z,2023-07-11T07:12:05.000Z,33585433996086b2f5636058ec13ccb3c4402b2c
ObjectId(64ad0165e1ee1485eadc6733),2023-07-11T07:15:38.325144+00:00,C108AC01,0.8,242,0.07,,24.9,22.9,44.53,0.04,2023-07-11T07:14:44.000Z,2023-07-11T07:14:44.000Z,e703adab4584403a4d87a17bb36f0654731f3259
ObjectId(64ad0214e1ee1485eadc6735),2023-07-11T07:18:19.716161+00:00,C108AC01,0.7,241,0,,24.9,22.9,44.63,0.04,2023-07-11T07:17:40.000Z,2023-07-11T07:17:40.000Z,0abbbb992740f3bb2e4726a84405ef0d5a2ec785
ObjectId(64ad02ade1ee1485eadc6737),2023-07-11T07:21:01.113250+00:00,C108AC01,0.7,242,0.09,,24.9,22.9,44.53,0.04,2023-07-11T07:20:12.000Z,2023-07-11T07:20:12.000Z,87a1cca5c8822f67f9f0f813152a8315d4fc4d4f
ObjectId(64ad0352e1ee1485eadc6739),2023-07-11T07:23:42.518942+00:00,C108AC01,0.7,242,0.01,,24.9,22.9,44.43,0.04,2023-07-11T07:22:57.000Z,2023-07-11T07:22:57.000Z,dc97e44780747efd6ec9e45617042fa5862395ac
ObjectId(64ad03f6e1ee1485eadc673b),2023-07-11T07:26:23.918844+00:00,C108AC01,0.8,243,0.05,,24.8,22.9,44.43,0.04,2023-07-11T07:25:42.000Z,2023-07-11T07:25:42.000Z,796cdf3417f38ca9bb99f08e6406d5e01866e638
ObjectId(64ad0490e1ee1485eadc673d),2023-07-11T07:29:05.312249+00:00,C108AC01,0.8,242,0.04,,24.9,22.9,44.53,0.04,2023-07-11T07:28:15.000Z,2023-07-11T07:28:15.000Z,cf2569e7a37c4ae882db9964ce50157b9c8dcbae
ObjectId(64ad13b6e1ee1485eadc6768),2023-07-11T07:31:46.705723+00:00,C108AC01,0.8,243,0.04,,24.9,25,44.43,0.04,2023-07-11T08:32:53.000Z,2023-07-11T08:32:53.000Z,9f98b75fab9c4996eda3667605d087671cc565ae
ObjectId(64ad2190e1ee1485eadc677e),2023-07-11T08:33:38.995694+00:00,C108AC01,0.7,242,-0,,24.9,25,44.43,0.03,2023-07-11T09:31:59.000Z,2023-07-11T09:31:59.000Z,ee57f0f23182ec8adc2aaf568d224ed5a7b5cad5
ObjectId(64ad2f6ee1ee1485eadc6794),2023-07-11T09:32:49.852901+00:00,C108AC01,0.7,242,0.02,,24.9,25,44.43,0.04,2023-07-11T10:31:10.000Z,2023-07-11T10:31:10.000Z,50274f1d8308483fcb311252d54054104b51c29b
ObjectId(64ad3d53e1ee1485eadc67aa),2023-07-11T10:32:00.677775+00:00,C108AC01,0.8,241,0.03,,24.9,25,44.43,0.04,2023-07-11T11:30:27.000Z,2023-07-11T11:30:27.000Z,fd283a999f28798be2fac9e81b8340a8c96dca24
ObjectId(64ad3e96e1ee1485eadc67ab),2023-07-11T11:36:34.281627+00:00,C108AC01,0.8,240,-0,,24.9,25.1,44.03,0.04,2023-07-11T11:35:49.000Z,2023-07-11T11:35:49.000Z,4f1e49e2ab42a501062402d9ac28a0a8e81c307a
ObjectId(64ad3eaae1ee1485eadc67ac),2023-07-11T11:33:52.889084+00:00,C108AC01,0.8,243,0.04,,24.9,25,44.43,0.04,2023-07-11T11:36:09.000Z,2023-07-11T11:36:09.000Z,e80e0188c68974d12f1324c5914021a942fa25b4
ObjectId(64ad4c74e1ee1485eadc67af),2023-07-11T11:31:11.492257+00:00,C108AC01,0.7,240,0.11,,24.9,25,44.03,0.04,2023-07-11T12:35:00.000Z,2023-07-11T12:35:00.000Z,63139db351be4152dac12bb2450d796007973a7e
